Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Moving_Average
2023-10-23 00:00:00-04:00,169.85301344001374,172.93383244025344,168.87906331617407,171.93008422851562,55980100,0.0,0.0,173.7845458984375
2023-10-24 00:00:00-04:00,171.97979837385134,172.59595921387623,170.38968729481687,172.3673858642578,43816600,0.0,0.0,173.0471405029297
2023-10-25 00:00:00-04:00,170.81701448322013,171.98970950453133,169.59461048916984,170.04183959960938,57157000,0.0,0.0,172.1050048828125
2023-10-26 00:00:00-04:00,169.3163379944291,170.3201013316095,164.64540828457035,165.8578643798828,70625300,0.0,0.0,170.40160217285157
2023-10-27 00:00:00-04:00,165.87774586751993,167.9150706400693,165.79823880916834,167.1796417236328,58499100,0.0,0.0,169.4753631591797
2023-10-30 00:00:00-04:00,167.97469692197112,170.11139414133623,167.82561550110003,169.23683166503906,51131000,0.0,0.0,168.93671264648438
2023-10-31 00:00:00-04:00,168.30266621223763,169.8430681534906,166.86162156099337,169.71388244628906,44846000,0.0,0.0,168.40601196289063
2023-11-01 00:00:00-04:00,169.94247040994804,173.15249060498644,169.0679078148722,172.89410400390625,56934900,0.0,0.0,168.97646484375
2023-11-02 00:00:00-04:00,174.43449230797134,176.6805097693587,174.3748658071836,176.47181701660156,77334800,0.0,0.0,171.09925537109376
2023-11-03 00:00:00-04:00,173.16242643179135,175.72647236371952,172.27793120121478,175.55751037597656,79763700,0.0,0.0,172.7748291015625
2023-11-06 00:00:00-05:00,175.28918637857382,178.32031158491046,175.12023955979996,178.12155151367188,63841300,0.0,0.0,174.55177307128906
2023-11-07 00:00:00-05:00,178.07185390554656,181.31170213885602,177.86316114274607,180.69554138183594,70530000,0.0,0.0,176.74810485839845
2023-11-08 00:00:00-05:00,181.22227266382137,182.31546067653568,180.466963136192,181.75892639160156,49340300,0.0,0.0,178.5210693359375
2023-11-09 00:00:00-05:00,181.82847712787998,182.98129149780723,180.68558028860784,181.28187561035156,53763500,0.0,0.0,179.4830810546875
2023-11-10 00:00:00-05:00,183.07312579736603,185.66045656490678,182.63526841968368,185.49127197265625,66133400,0.24,0.0,181.46983337402344
2023-11-13 00:00:00-05:00,184.91410998461964,185.12307770332387,183.31195834215197,183.89907836914062,43627500,0.0,0.0,182.62533874511718
2023-11-14 00:00:00-05:00,186.78494160849297,187.1929464637487,185.3917728154259,186.52621459960938,60108400,0.0,0.0,183.79147338867188
2023-11-15 00:00:00-05:00,186.93420587357204,188.5761557735661,186.86453984677962,187.09341430664062,53790500,0.0,0.0,184.85837097167968
2023-11-16 00:00:00-05:00,188.64582412031268,190.02904704723116,187.73029590080972,188.78514099121094,54412900,0.0,0.0,186.35902404785156
2023-11-17 00:00:00-05:00,189.3224957374494,189.45186682219116,187.65069333955432,188.76522827148438,50922700,0.0,0.0,187.0138153076172
2023-11-20 00:00:00-05:00,188.96425501994514,190.97441144582112,188.9543092379418,190.5166473388672,46505100,0.0,0.0,188.3373291015625
2023-11-21 00:00:00-05:00,190.47685219685218,190.586316538311,188.8149955106325,189.71060180664062,38134500,0.0,0.0,188.97420654296874
2023-11-22 00:00:00-05:00,190.55648023861536,191.98944739740554,189.8996941339189,190.37734985351562,39617700,0.0,0.0,189.63099365234376
2023-11-24 00:00:00-05:00,189.93947531002817,189.96932784078396,188.3273779116158,189.0438690185547,24048300,0.0,0.0,189.6827392578125
2023-11-27 00:00:00-05:00,188.99410191914976,189.7404455259629,187.97907036225195,188.86473083496094,40552600,0.0,0.0,189.7026397705078
2023-11-28 00:00:00-05:00,188.85478346401288,190.1484487418159,188.4766311807352,189.4717559814453,38415400,0.0,0.0,189.49366149902343
2023-11-29 00:00:00-05:00,189.96933244559008,191.15353347560767,188.04874872654685,188.44679260253906,43014200,0.0,0.0,189.24089965820312
2023-11-30 00:00:00-05:00,188.91449196138143,189.39216280718497,187.27254208408095,189.02395629882812,48794400,0.0,0.0,188.97022094726563
2023-12-01 00:00:00-05:00,189.4021261680105,190.626125557136,188.30748269194632,190.3076934814453,45679300,0.0,0.0,189.22298583984374
2023-12-04 00:00:00-05:00,189.05380666632493,189.12347269135768,186.53614211824694,188.50648498535156,43389500,0.0,0.0,189.15133666992188
2023-12-05 00:00:00-05:00,189.28270844769884,193.45226890347428,189.2528407319119,192.47705078125,66628400,0.0,0.0,189.7523956298828
2023-12-06 00:00:00-05:00,193.50202134703213,193.81050761672594,191.17343287476277,191.38241577148438,41089700,0.0,0.0,190.3395202636719
2023-12-07 00:00:00-05:00,192.6860424138352,194.04935869024033,192.64622891391613,193.3229217529297,47477700,0.0,0.0,191.19931335449218
2023-12-08 00:00:00-05:00,193.25322651912307,195.0345083535154,192.72581160789824,194.75587463378906,53377300,0.0,0.0,192.08894958496094
2023-12-11 00:00:00-05:00,192.16855411471755,192.54670640437527,190.48679074363935,192.2382049560547,60943700,0.0,0.0,192.83529357910157
2023-12-12 00:00:00-05:00,192.13871428631938,193.77071848752672,190.7853438376791,193.76077270507812,52696900,0.0,0.0,193.0920379638672
2023-12-13 00:00:00-05:00,194.13890022421998,197.03471713546693,193.90007998207173,196.9949188232422,70404200,0.0,0.0,194.21453857421875
2023-12-14 00:00:00-05:00,197.0546379594379,198.64682869695653,195.2037050285768,197.14419555664062,66831600,0.0,0.0,194.97879333496093
2023-12-15 00:00:00-05:00,196.5669980286803,197.43275173465906,196.0395831061416,196.6068115234375,128256700,0.0,0.0,195.34898071289064
2023-12-18 00:00:00-05:00,195.13401948283078,195.6713953811102,193.44231035021684,194.93499755859375,55751900,0.0,0.0,195.88833923339843
2023-12-19 00:00:00-05:00,195.20370795195478,195.98984995762027,194.93501997192175,195.9799041748047,40714100,0.0,0.0,196.33216552734376
2023-12-20 00:00:00-05:00,195.94008865557052,196.71628487042167,193.88018798828125,193.88018798828125,52242800,0.0,0.0,195.70921936035157
2023-12-21 00:00:00-05:00,195.14397125694492,196.11918926884985,192.55664081053737,193.7308807373047,46482500,0.0,0.0,195.02655639648438
2023-12-22 00:00:00-05:00,194.22847296294222,194.45736262538534,192.02925541151006,192.65618896484375,37122800,0.0,0.0,194.23643188476564
2023-12-26 00:00:00-05:00,192.66613899324835,192.94477275989206,191.8899427598264,192.10887145996094,28919300,0.0,0.0,193.67120666503905
2023-12-27 00:00:00-05:00,191.55158790358445,192.5566585360189,190.15840400250286,192.20835876464844,48087700,0.0,0.0,192.91689758300782
2023-12-28 00:00:00-05:00,193.19352844592407,193.71099759457724,192.228256173267,192.63626098632812,34049900,0.0,0.0,192.6681121826172
2023-12-29 00:00:00-05:00,192.9547010641641,193.452263485871,190.7952819760843,191.5913848876953,42628800,0.0,0.0,192.2402130126953
